Ride_ID,timestamp,TEMPERATURE_SENSOR_Temperature
OpenWearable_Recording_2026-03-26T110257.381741,1090395935,24.105812072753903
OpenWearable_Recording_2026-03-26T110257.381741,1090555847,24.105812072753903
OpenWearable_Recording_2026-03-26T110257.381741,1090715850,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1090875885,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1091035858,24.092470169067383
OpenWearable_Recording_2026-03-26T110257.381741,1091196075,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1091355865,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1091515869,24.092470169067383
OpenWearable_Recording_2026-03-26T110257.381741,1091675872,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1091835998,24.101364135742188
OpenWearable_Recording_2026-03-26T110257.381741,1091995880,24.105812072753903
OpenWearable_Recording_2026-03-26T110257.381741,1092155883,24.092470169067383
OpenWearable_Recording_2026-03-26T110257.381741,1092315917,24.09691619873047
OpenWearable_Recording_2026-03-26T110257.381741,1092475921,24.088022232055664
OpenWearable_Recording_2026-03-26T110257.381741,1092635986,24.083574295043945
OpenWearable_Recording_2026-03-26T110257.381741,1092795898,24.083574295043945
OpenWearable_Recording_2026-03-26T110257.381741,1092955902,24.083574295043945
OpenWearable_Recording_2026-03-26T110257.381741,1093115905,24.083574295043945
OpenWearable_Recording_2026-03-26T110257.381741,1093276062,24.088022232055664
OpenWearable_Recording_2026-03-26T110257.381741,1093435913,24.07468032836914
OpenWearable_Recording_2026-03-26T110257.381741,1093595916,24.07912826538086
OpenWearable_Recording_2026-03-26T110257.381741,1093755920,24.07468032836914
OpenWearable_Recording_2026-03-26T110257.381741,1093915924,24.07468032836914
OpenWearable_Recording_2026-03-26T110257.381741,1094076538,24.07468032836914
OpenWearable_Recording_2026-03-26T110257.381741,1094235931,24.065786361694336
OpenWearable_Recording_2026-03-26T110257.381741,1094395935,24.065786361694336
OpenWearable_Recording_2026-03-26T110257.381741,1094555938,24.070232391357425
OpenWearable_Recording_2026-03-26T110257.381741,1094716064,24.061338424682617
OpenWearable_Recording_2026-03-26T110257.381741,1094875976,24.065786361694336
OpenWearable_Recording_2026-03-26T110257.381741,1095035949,24.061338424682617
OpenWearable_Recording_2026-03-26T110257.381741,1095195953,24.0568904876709
OpenWearable_Recording_2026-03-26T110257.381741,1095355957,24.0568904876709
OpenWearable_Recording_2026-03-26T110257.381741,1095516265,24.0568904876709
OpenWearable_Recording_2026-03-26T110257.381741,1095676025,24.0568904876709
OpenWearable_Recording_2026-03-26T110257.381741,1095836029,24.05244255065918
OpenWearable_Recording_2026-03-26T110257.381741,1095996154,24.05244255065918
OpenWearable_Recording_2026-03-26T110257.381741,1096156433,24.0568904876709
OpenWearable_Recording_2026-03-26T110257.381741,1096316040,24.047996520996094
OpenWearable_Recording_2026-03-26T110257.381741,1096476043,24.047996520996094
OpenWearable_Recording_2026-03-26T110257.381741,1096635955,24.039100646972656
OpenWearable_Recording_2026-03-26T110257.381741,1096796020,24.039100646972656
OpenWearable_Recording_2026-03-26T110257.381741,1096956024,24.039100646972656
OpenWearable_Recording_2026-03-26T110257.381741,1097115997,24.03465461730957
OpenWearable_Recording_2026-03-26T110257.381741,1097276000,24.03020668029785
OpenWearable_Recording_2026-03-26T110257.381741,1097436004,24.025758743286133
OpenWearable_Recording_2026-03-26T110257.381741,1097596038,24.03020668029785
OpenWearable_Recording_2026-03-26T110257.381741,1097756011,24.02131080627441
OpenWearable_Recording_2026-03-26T110257.381741,1097916412,24.016864776611328
OpenWearable_Recording_2026-03-26T110257.381741,1098076324,24.02131080627441
OpenWearable_Recording_2026-03-26T110257.381741,1098236022,24.02131080627441
OpenWearable_Recording_2026-03-26T110257.381741,1098395996,24.01241683959961
OpenWearable_Recording_2026-03-26T110257.381741,1098556030,24.00352096557617
OpenWearable_Recording_2026-03-26T110257.381741,1098716033,24.00352096557617
